"views","mature","life_time","created_at","updated_at","numeric_id","dead_account","language","affiliate","account_age","log_views","engagement_ratio","is_affiliated","language_group","degree","betweenness","closeness","eigenvector","views_per_lifetime"
2592,1,2030,15785,17815,132291,0,"DE",0,19954.8173032407,7.86057078553866,1.27684729064039,0,"DE",0,0,0.242736604036186,1.73380508558426e-17,1.27684729064039
202,0,1135,16679,17814,132296,0,"EN",0,19954.8069560185,5.31320597904179,0.177973568281938,0,"EN",1,0,0.254828546641706,0.0103810731390258,0.177973568281938
1679,0,671,17143,17814,132299,0,"NL",1,19954.8015856481,7.4265490723973,2.50223546944858,1,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,2.50223546944858
910,1,1854,15962,17816,132304,0,"EN",0,19954.8152546296,6.81454289725996,0.490830636461704,0,"EN",7,0.000273741377471934,0.314972628252159,0.0831820964947233,0.490830636461704
696,1,1266,16537,17803,132348,0,"EN",0,19954.808599537,6.54678541076052,0.549763033175355,0,"EN",5,2.52099159611326e-05,0.251702521084201,0.00778669237605349,0.549763033175355
1271,1,897,16916,17813,132382,0,"EN",1,19954.804212963,7.14834574390007,1.41694537346711,1,"EN",1,0,0.177467565504961,9.22022714663457e-06,1.41694537346711
6000,0,1370,16446,17816,132404,0,"EN",0,19954.8096527778,8.69968140098951,4.37956204379562,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,4.37956204379562
4122,0,2520,15294,17814,132409,0,"ZH",0,19954.8229861111,8.3243363327069,1.63571428571429,0,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,1.63571428571429
2391,1,2095,15715,17810,132413,0,"EN",0,19954.8181134259,7.77988511507052,1.14128878281623,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.14128878281623
20288,1,422,17394,17816,132461,0,"EN",1,19954.7986805556,9.91783414624305,48.0758293838863,1,"EN",1,0,0.164747904120912,3.97576820069065e-06,48.0758293838863
94572,1,2018,15798,17816,132464,0,"RU",1,19954.8171527778,11.45712730204,46.8642220019822,1,"RU",0,0,0.242736604036186,1.73380508558426e-17,46.8642220019822
16104,0,2676,15138,17814,132469,0,"ZH",1,19954.8247916667,9.6868850617653,6.01793721973094,1,"OTHER",1,0,0.194270398217767,6.27828081155979e-05,6.01793721973094
1855,1,1179,16625,17804,132473,0,"EN",1,19954.8075810185,7.52617891334615,1.57336726039016,1,"EN",2,5.71172492419596e-06,0.204148072280342,0.00017565177914705,1.57336726039016
115263,0,2829,14987,17816,132485,0,"RU",0,19954.8265393519,11.6549804285356,40.7433722163309,0,"RU",5,0.000268447681568389,0.297558114736618,0.0413418323899365,40.7433722163309
25355,0,2388,15398,17786,132490,0,"PL",0,19954.8217824074,10.1407706674041,10.6176716917923,0,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,10.6176716917923
83,0,1422,16368,17790,132499,0,"EN",0,19954.8105555556,4.43081679884331,0.0583684950773558,0,"EN",3,1.08822410913595e-06,0.237610694822888,0.00314582486133203,0.0583684950773558
751,0,1505,16310,17815,132502,0,"EN",0,19954.8112268519,6.62273632394984,0.499003322259136,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.499003322259136
5407,0,2003,15813,17816,132515,0,"EN",0,19954.8169791667,8.5956346177228,2.69945082376435,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,2.69945082376435
13276,1,2038,15777,17815,132573,0,"EN",1,19954.8173958333,9.4937884938959,6.51422963689892,1,"EN",4,2.30932941071917e-05,0.28754701427173,0.0352571069863192,6.51422963689892
819,1,1826,15974,17800,132597,0,"EN",0,19954.8151157407,6.7093043402583,0.448521358159912,0,"EN",4,0.000174113266139545,0.294077352724207,0.0365223981020391,0.448521358159912
14349,1,2571,15244,17815,132601,0,"EN",0,19954.8235648148,9.57150522118777,5.58109684947491,0,"EN",4,3.91682297478603e-05,0.284992084971659,0.0303631151151089,5.58109684947491
3520,1,1306,16508,17814,132635,0,"SV",1,19954.8089351852,8.16650031915505,2.69525267993874,1,"OTHER",1,0,0.216779957273257,0.00055176746983233,2.69525267993874
3313,1,2491,15325,17816,132645,0,"EN",1,19954.8226273148,8.10591119798651,1.32998795664392,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.32998795664392
13073,0,1280,16536,17816,132659,0,"EN",1,19954.8086111111,9.47838080417267,10.21328125,1,"EN",2,1.09762297368105e-05,0.215740848119371,0.000378650068295402,10.21328125
1378,0,1402,16383,17785,132685,0,"EN",1,19954.8103819444,7.2291138777933,0.982881597717546,1,"EN",1,0,0.23938406107918,0.00273676437340917,0.982881597717546
15044,1,1831,15979,17810,132697,0,"PL",0,19954.8150578704,9.61880098906415,8.21627525942108,0,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,8.21627525942108
267,1,1096,16627,17723,132698,1,"EN",0,19954.8075578704,5.59098698051086,0.243613138686131,0,"EN",1,0,0.225340170388016,0.00142217597192838,0.243613138686131
237,1,2200,15611,17811,132700,0,"EN",0,19954.8193171296,5.47227067367148,0.107727272727273,0,"EN",3,2.40966048722582e-05,0.302608035569051,0.0617489177334466,0.107727272727273
2835,1,704,17097,17801,132701,0,"OTHER",0,19954.8021180556,7.95014988765202,4.02698863636364,0,"OTHER",1,0,0.169764258555133,5.53370687154047e-06,4.02698863636364
2520,1,1595,16216,17811,132708,0,"EN",1,19954.8123148148,7.83241092718792,1.57993730407524,1,"EN",3,0.000138602013278262,0.226685621445979,0.00148304245344605,1.57993730407524
13763,1,1050,16766,17816,132711,0,"RU",1,19954.8059490741,9.52981176691737,13.107619047619,1,"RU",2,0.000158031545475446,0.161998200342515,3.61021425167371e-06,13.107619047619
2423,0,993,16823,17816,132727,0,"EN",1,19954.8052893519,7.7931743471892,2.44008056394763,1,"EN",1,0,0.205758737649314,0.000211495778171988,2.44008056394763
34326,1,1205,16611,17816,132739,0,"EN",1,19954.8077430556,10.4436874955083,28.4863070539419,1,"EN",2,1.2219647650117e-06,0.186886782975589,5.14278292625572e-05,28.4863070539419
3702,0,1987,15829,17816,132766,0,"EN",0,19954.8167939815,8.21689858091361,1.86311021640664,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.86311021640664
14384,0,2521,15291,17812,132782,0,"EN",0,19954.8230208333,9.57394127598565,5.70567235224117,0,"EN",1,0,0.28428076609617,0.0316355139371564,5.70567235224117
4773,0,1057,16759,17816,132813,0,"DE",0,19954.8060300926,8.47093980689877,4.51561021759697,0,"DE",1,0,0.210778759725055,0.00025864944527303,4.51561021759697
1574,1,1017,16797,17814,132816,0,"EN",0,19954.8055902778,7.36201055125973,1.54768928220256,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.54768928220256
6263,0,1088,16728,17816,132836,0,"DE",0,19954.8063888889,8.74257423767064,5.75643382352941,0,"DE",0,0,0.242736604036186,1.73380508558426e-17,5.75643382352941
305,0,1786,16024,17810,132868,0,"EN",0,19954.814537037,5.72358510195238,0.170772676371781,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.170772676371781
2829,0,1135,16669,17804,132900,0,"EN",1,19954.8070717593,7.94803199063728,2.49251101321586,1,"EN",3,7.20689352159829e-05,0.270462805912285,0.0127716664031121,2.49251101321586
6042,0,1493,16321,17814,132906,0,"EN",1,19954.811099537,8.70665585636156,4.04688546550569,1,"EN",7,5.2732936832153e-05,0.247154687569195,0.00523452313840653,4.04688546550569
52563,1,2046,15770,17816,132919,0,"EN",0,19954.8174768519,10.8697867537635,25.6906158357771,0,"EN",4,7.4326838664931e-05,0.273377418564781,0.0158673534172292,25.6906158357771
160305,0,1756,16060,17816,132925,0,"EN",1,19954.8141203704,11.9848397677163,91.2898633257403,1,"EN",3,0.000159179718789721,0.240477421578766,0.00403841678886415,91.2898633257403
20720,1,2147,15619,17766,132939,0,"EN",1,19954.819224537,9.93890295775708,9.65067536096879,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,9.65067536096879
81,0,1191,16625,17816,132948,0,"EN",0,19954.8075810185,4.40671924726425,0.0680100755667506,0,"EN",1,0,0.203411451689325,0.000340643384509635,0.0680100755667506
9121,0,2007,15809,17816,132996,0,"EN",1,19954.817025463,9.11844435727165,4.54459392127554,1,"EN",2,0.000158031545475446,0.253831809705735,0.0085232792960623,4.54459392127554
9168,0,1267,16549,17816,133005,0,"EN",1,19954.8084606481,9.1235835080499,7.23599052880821,1,"EN",1,0,0.236864442746796,0.00185065729978493,7.23599052880821
2816,1,1988,15814,17802,133018,0,"EN",0,19954.8169675926,7.94342776787637,1.41649899396378,0,"EN",1,0,0.231720988166909,0.00192590464932652,1.41649899396378
272,0,2406,15388,17794,133062,0,"EN",0,19954.8218981481,5.60947179518496,0.113050706566916,0,"EN",2,1.97054745805267e-05,0.249007272565029,0.00547706270165171,0.113050706566916
7371,1,1465,16350,17815,133068,0,"DE",1,19954.8107638889,8.90544431878971,5.03139931740614,1,"DE",10,0.00020029055928527,0.261539903463143,0.00589429918671687,5.03139931740614
6835,1,2044,15766,17810,133116,0,"EN",0,19954.8175231481,8.82995804423548,3.34393346379648,0,"EN",1,0,1,1.77081554700874e-17,3.34393346379648
4127,1,825,16991,17816,133120,0,"EN",1,19954.8033449074,8.3255483071614,5.00242424242424,1,"EN",4,0.000420019517925688,0.243233820004358,0.00407458308493353,5.00242424242424
11820,0,2107,15707,17814,133122,0,"EN",0,19954.8182060185,9.37763288975038,5.60987185571903,0,"EN",3,0.000159545387787964,0.230772411511743,0.00101991979334702,5.60987185571903
57636,1,1234,16578,17812,133137,0,"DE",0,19954.808125,10.9619200015695,46.7066450567261,0,"DE",2,2.88578496836046e-05,0.225695567777418,0.00110173465352134,46.7066450567261
3924,1,1125,16689,17814,133146,0,"EN",1,19954.8068402778,8.27512163021651,3.488,1,"EN",1,0,0.26712295984301,0.0190304228703207,3.488
4393,0,1437,16377,17814,133184,0,"DE",1,19954.8104513889,8.38799525294456,3.05706332637439,1,"DE",0,0,0.242736604036186,1.73380508558426e-17,3.05706332637439
15609,1,1790,16026,17816,133195,0,"EN",1,19954.8145138889,9.65566701350948,8.72011173184358,1,"EN",3,1.54365815676458e-05,0.254572823062537,0.00905348662182027,8.72011173184358
5124,1,2124,15691,17815,133221,0,"EN",0,19954.8183912037,8.54188580400661,2.41242937853107,0,"EN",7,0.00041471071909235,0.289756502777634,0.0388860717058616,2.41242937853107
9263,0,2358,15457,17815,133248,0,"EN",1,19954.821099537,9.13389119981278,3.92832909245123,1,"EN",5,0.000172182853940229,0.232929883138564,0.00169116777873256,3.92832909245123
1525,0,1369,16441,17810,133261,0,"FR",1,19954.8097106481,7.3304052118444,1.11395178962747,1,"FR",0,0,0.242736604036186,1.73380508558426e-17,1.11395178962747
1860,0,1661,16127,17788,133319,0,"EN",1,19954.8133449074,7.52886925664225,1.11980734497291,1,"EN",4,4.27435974634345e-05,0.272005068720148,0.0110881359150932,1.11980734497291
4603,0,616,17198,17814,133328,0,"EN",1,19954.8009490741,8.43468076984177,7.4724025974026,1,"EN",5,0.000203376859883874,0.269639578703256,0.00878813039822149,7.4724025974026
17109,0,560,17256,17816,133334,0,"EN",1,19954.8002777778,9.74741836688624,30.5517857142857,1,"EN",1,0,0.180931076962977,2.03220452522509e-05,30.5517857142857
3996,1,1664,16151,17815,133360,0,"EN",1,19954.8130671296,8.29329935871132,2.40144230769231,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,2.40144230769231
13833,1,1346,16470,17816,133374,0,"EN",1,19954.809375,9.53488460916053,10.277117384844,1,"EN",14,0.000965827749664742,0.311909685351814,0.0922941105345643,10.277117384844
9164,0,1178,16638,17816,133399,0,"EN",1,19954.8074305556,9.12314716027381,7.77928692699491,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,7.77928692699491
5882,1,1220,16595,17815,133412,0,"EN",1,19954.8079282407,8.67982211486446,4.82131147540984,1,"EN",8,0.000213790609528408,0.250437514022885,0.00702246928909078,4.82131147540984
441,0,945,16808,17753,133415,0,"EN",0,19954.805462963,6.0913098820777,0.466666666666667,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.466666666666667
663,0,634,17168,17802,133422,0,"EN",0,19954.8012962963,6.49828214947643,1.04574132492114,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.04574132492114
980,0,1522,16268,17790,133433,0,"EN",0,19954.811712963,6.88857245956536,0.64388961892247,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.64388961892247
235485,1,1191,16625,17816,133435,0,"EN",0,19954.8075810185,12.3694067426885,197.72040302267,0,"EN",24,0.00100094593500053,0.289500985579417,0.0238012203548722,197.72040302267
933,0,2386,15426,17812,133489,0,"EN",0,19954.8214583333,6.83947643822884,0.39103101424979,0,"EN",5,0.000208559206293122,0.275142969828436,0.0228081294891873,0.39103101424979
14861,1,2434,15381,17815,133492,0,"EN",0,19954.8219791667,9.60656289871742,6.10558751027116,0,"EN",7,0.000165039879532526,0.266421615428681,0.0147760415818316,6.10558751027116
3455,1,1775,16030,17805,133506,0,"EN",1,19954.8144675926,8.14786712992395,1.94647887323944,1,"EN",3,4.9018402999471e-05,0.266893022810961,0.010652915598203,1.94647887323944
7531,1,973,16843,17816,133511,0,"DE",1,19954.8050578704,8.92691588977704,7.73997944501542,1,"DE",4,0.000317979692484965,0.206611876203169,0.000234960419358529,7.73997944501542
4610,1,759,17052,17811,133529,0,"EN",0,19954.8026388889,8.43620003220671,6.0737812911726,0,"EN",2,2.41058052795347e-06,0.215532555804433,0.000808286761045728,6.0737812911726
5737,1,1789,16011,17800,133535,0,"EN",0,19954.8146875,8.65486599654131,3.20681945220794,0,"EN",3,4.69446400046288e-05,0.285560785918952,0.0339420492497856,3.20681945220794
650030,1,1342,16474,17816,133558,0,"DE",0,19954.8093287037,13.3847753330423,484.374068554396,0,"DE",12,0.000407026129320479,0.215682485701036,0.000757612398340197,484.374068554396
4125,1,3013,14802,17815,133585,0,"EN",1,19954.8286805556,8.3250636936312,1.36906737470959,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.36906737470959
3408,1,2025,15791,17816,133615,0,"EN",0,19954.8172337963,8.1341742721379,1.68296296296296,0,"EN",1,0,0.194027256292588,8.59420868462515e-05,1.68296296296296
39726,1,903,16913,17816,133629,0,"EN",1,19954.8042476852,10.5897863362672,43.9933554817276,1,"EN",6,0.000228942011963322,0.281669526597355,0.0267134845902397,43.9933554817276
85074,1,1760,16056,17816,133632,0,"DE",1,19954.8141666667,11.3512884993691,48.3375,1,"DE",2,1.16788366556609e-07,0.176804156370779,2.10784870414231e-05,48.3375
302,0,278,17538,17816,133657,0,"EN",0,19954.7970138889,5.71373280550937,1.0863309352518,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.0863309352518
2369,0,1404,16412,17816,133673,0,"EN",1,19954.8100462963,7.77064523412918,1.68732193732194,1,"EN",3,9.35095342507549e-05,0.255774518790101,0.0122631747892466,1.68732193732194
6948,0,1165,16651,17816,133677,0,"EN",1,19954.8072800926,8.84635304331433,5.96394849785408,1,"EN",3,3.35847556899169e-05,0.254190198578976,0.00592021236156546,5.96394849785408
16437,1,1975,15744,17719,133694,1,"DE",0,19954.8177777778,9.70735100670844,8.32253164556962,0,"DE",1,0,0.212804087546709,0.000508570092800193,8.32253164556962
4554,1,685,17131,17816,133722,0,"EN",1,19954.801724537,8.42398080969406,6.64817518248175,1,"EN",2,2.58232477163736e-06,0.216771537326187,0.000390206804298699,6.64817518248175
4210,0,1585,16230,17815,133735,0,"ES",1,19954.8121527778,8.34545542816193,2.65615141955836,1,"ES",0,0,0.242736604036186,1.73380508558426e-17,2.65615141955836
27179,1,1486,16330,17816,133745,0,"EN",1,19954.8109953704,10.2102366877051,18.2900403768506,1,"EN",1,0,0.1379012132144,6.89434880657329e-08,18.2900403768506
2020,0,1290,16523,17813,133747,0,"DE",0,19954.8087615741,7.61134771740362,1.56589147286822,0,"DE",3,3.54472056966753e-05,0.232959051634178,0.00187203970695034,1.56589147286822
17976,1,1997,15804,17801,133759,0,"EN",0,19954.8170833333,9.79684844204642,9.00150225338007,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,9.00150225338007
30948,1,1895,15920,17815,133768,0,"EN",1,19954.8157407407,10.3400959674131,16.3313984168865,1,"EN",5,1.08365824078886e-05,0.250246614653394,0.00483336256249855,16.3313984168865
1254,0,1520,16296,17816,133774,0,"EN",0,19954.8113888889,7.13489085156588,0.825,0,"EN",4,0.00103108616115593,0.289997401922577,0.0329013606176205,0.825
2238,0,421,17395,17816,133785,0,"ES",0,19954.7986689815,7.71378461659875,5.31591448931116,0,"ES",0,0,0.242736604036186,1.73380508558426e-17,5.31591448931116
32634,1,2001,15815,17816,133796,0,"EN",1,19954.8169560185,10.3931406110693,16.3088455772114,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,16.3088455772114
418,0,1991,15727,17718,133802,1,"EN",0,19954.817974537,6.03787091992214,0.209944751381215,0,"EN",1,0,1,1.76120563585337e-17,0.209944751381215
18448,1,1707,16109,17816,133838,0,"EN",1,19954.8135532407,9.82276544745777,10.8072642062097,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,10.8072642062097
4924,1,2251,15564,17815,133911,0,"EN",1,19954.8198611111,8.50207955360619,2.18747223456242,1,"EN",5,0.000139177710632175,0.238851322434306,0.00288836835170138,2.18747223456242
14623,0,1437,16374,17811,133934,0,"RU",0,19954.8104861111,9.59041929369393,10.1760612386917,0,"RU",1,0,0.185594093977586,3.61292910203059e-05,10.1760612386917
506,1,1639,16176,17815,133939,0,"EN",0,19954.8127777778,6.22851100359118,0.308724832214765,0,"EN",1,0,0.208339555024638,0.0004362907427194,0.308724832214765
1733,0,2234,15580,17814,133969,0,"EN",0,19954.8196759259,7.45818615734049,0.775738585496867,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.775738585496867
8013,1,344,17472,17816,133990,0,"EN",1,19954.7977777778,8.98894529119609,23.2936046511628,1,"EN",1,0,0.193663682420709,0.000126786474732052,23.2936046511628
42900,1,480,17336,17816,134026,0,"EN",1,19954.7993518519,10.6666504146677,89.375,1,"EN",1,0,0.168432171419949,9.03732387725062e-06,89.375
63888,1,2177,15639,17816,134059,0,"EN",1,19954.8189930556,11.0649024815722,29.3468075333027,1,"EN",10,0.000504525578442738,0.283904771594262,0.0190454804408587,29.3468075333027
2431,0,2055,15761,17816,134075,0,"EN",1,19954.8175810185,7.79646924308606,1.18296836982968,1,"EN",7,0.00026796851421645,0.263827172166021,0.0133143454188697,1.18296836982968
3171,1,1533,16282,17815,134084,0,"EN",0,19954.8115509259,8.06211758275474,2.06849315068493,0,"EN",5,0.000186294534007638,0.287221450259894,0.0335208563154838,2.06849315068493
1954238,0,759,17057,17816,134125,0,"HU",0,19954.8025810185,14.4855114173089,2574.75362318841,0,"OTHER",4,0.000474009673229847,0.19496943231441,6.94366940131396e-05,2574.75362318841
23146,0,1249,16567,17816,134180,0,"EN",1,19954.8082523148,10.0496204614841,18.5316253002402,1,"EN",10,0.000364963603303854,0.287502575726355,0.0213338263626174,18.5316253002402
812,0,1241,16546,17787,134212,0,"DE",0,19954.8084953704,6.70073110954781,0.654311039484287,0,"DE",1,0,0.17620686389038,9.05508008766711e-06,0.654311039484287
217471,1,1886,15930,17816,134218,0,"EN",1,19954.815625,12.2898253855915,115.308059384942,1,"EN",11,0.000152117006896611,0.261417396599372,0.0114251845498215,115.308059384942
13349,0,2035,15779,17814,134229,0,"RU",0,19954.8173726852,9.4992716638284,6.55970515970516,0,"RU",1,0,0.6,1.7276401896865e-17,6.55970515970516
1365,1,1122,16614,17736,134232,0,"EN",0,19954.8077083333,7.21964204013074,1.21657754010695,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.21657754010695
3276,1,413,17318,17731,134236,0,"EN",1,19954.7995601852,8.09468364869882,7.93220338983051,1,"EN",1,0,0.18531677513614,1.92778268296255e-05,7.93220338983051
